"date","ndvi_mean","talhao"
2018-09-17,0.506722373249016,"ESP_01"
2018-09-18,0.507759071334093,"ESP_01"
2018-09-19,0.508806577330171,"ESP_01"
2018-09-20,0.509864609307803,"ESP_01"
2018-09-21,0.51093288578355,"ESP_01"
2018-09-22,0.512011125765249,"ESP_01"
2018-09-23,0.513099048796528,"ESP_01"
2018-09-24,0.51419637500057,"ESP_01"
2018-09-25,0.515302825123153,"ESP_01"
2018-09-26,0.516418120574951,"ESP_01"
2018-09-27,0.517541983473126,"ESP_01"
2018-09-28,0.518674136682212,"ESP_01"
2018-09-29,0.519814303854307,"ESP_01"
2018-09-30,0.520962209468568,"ESP_01"
2018-10-01,0.522117578870034,"ESP_01"
2018-10-02,0.523280138307781,"ESP_01"
2018-10-03,0.524449614972414,"ESP_01"
2018-10-04,0.525625737032901,"ESP_01"
2018-10-05,0.526808233672773,"ESP_01"
2018-10-06,0.527996835125686,"ESP_01"
2018-10-07,0.529191272710346,"ESP_01"
2018-10-08,0.530391278864827,"ESP_01"
2018-10-09,0.531596587180271,"ESP_01"
2018-10-10,0.532806932433984,"ESP_01"
2018-10-11,0.534022050621932,"ESP_01"
2018-10-12,0.535241678990652,"ESP_01"
2018-10-13,0.536465556068585,"ESP_01"
2018-10-14,0.537693421696812,"ESP_01"
2018-10-15,0.538925017059255,"ESP_01"
2018-10-16,0.540160084712281,"ESP_01"
2018-10-17,0.541398368613778,"ESP_01"
2018-10-18,0.542639614151662,"ESP_01"
2018-10-19,0.543883568171858,"ESP_01"
2018-10-20,0.545129979005728,"ESP_01"
2018-10-21,0.546378596496985,"ESP_01"
2018-10-22,0.547629172028067,"ESP_01"
2018-10-23,0.548881458546002,"ESP_01"
2018-10-24,0.550135210587765,"ESP_01"
2018-10-25,0.551390184305103,"ESP_01"
2018-10-26,0.552646137488895,"ESP_01"
2018-10-27,0.553902829592979,"ESP_01"
2018-10-28,0.555160021757513,"ESP_01"
2018-10-29,0.556417476831842,"ESP_01"
2018-10-30,0.557674959396879,"ESP_01"
2018-10-31,0.558932235787015,"ESP_01"
2018-11-01,0.56018907411156,"ESP_01"
2018-11-02,0.561445244275711,"ESP_01"
2018-11-03,0.562700518001066,"ESP_01"
2018-11-04,0.563954668845672,"ESP_01"
2018-11-05,0.565207472223631,"ESP_01"
2018-11-06,0.566458705424245,"ESP_01"
2018-11-07,0.567708147630735,"ESP_01"
2018-11-08,0.568955579938502,"ESP_01"
2018-11-09,0.570200785372961,"ESP_01"
2018-11-10,0.571443548906948,"ESP_01"
2018-11-11,0.572683657477691,"ESP_01"
2018-11-12,0.573920900003369,"ESP_01"
2018-11-13,0.575155067399238,"ESP_01"
2018-11-14,0.576385952593352,"ESP_01"
2018-11-15,0.57761335054187,"ESP_01"
2018-11-16,0.578837058243951,"ESP_01"
2018-11-17,0.580056874756253,"ESP_01"
2018-11-18,0.581272601207021,"ESP_01"
2018-11-19,0.582484040809785,"ESP_01"
2018-11-20,0.583690998876662,"ESP_01"
2018-11-21,0.584893282831272,"ESP_01"
2018-11-22,0.586090702221249,"ESP_01"
2018-11-23,0.5872830687304,"ESP_01"
2018-11-24,0.588470196190454,"ESP_01"
2018-11-25,0.589651900592444,"ESP_01"
2018-11-26,0.590828000097724,"ESP_01"
2018-11-27,0.591998315048603,"ESP_01"
2018-11-28,0.593162667978609,"ESP_01"
2018-11-29,0.594320883622401,"ESP_01"
2018-11-30,0.595472788925308,"ESP_01"
2018-12-01,0.596618213052511,"ESP_01"
2018-12-02,0.597756987397877,"ESP_01"
2018-12-03,0.59888894559242,"ESP_01"
2018-12-04,0.600013923512435,"ESP_01"
2018-12-05,0.601131759287264,"ESP_01"
2018-12-06,0.602242293306731,"ESP_01"
2018-12-07,0.603345368228227,"ESP_01"
2018-12-08,0.604440828983454,"ESP_01"
2018-12-09,0.605528522784837,"ESP_01"
2018-12-10,0.6066082991316,"ESP_01"
2018-12-11,0.607680009815503,"ESP_01"
2018-12-12,0.608743508926263,"ESP_01"
2018-12-13,0.60979865285663,"ESP_01"
2018-12-14,0.610845300307153,"ESP_01"
2018-12-15,0.61188331229062,"ESP_01"
2018-12-16,0.612912552136176,"ESP_01"
2018-12-17,0.61393288549312,"ESP_01"
2018-12-18,0.614944180334396,"ESP_01"
2018-12-19,0.615946306959767,"ESP_01"
2018-12-20,0.616939137998675,"ESP_01"
2018-12-21,0.617922548412793,"ESP_01"
2018-12-22,0.618896415498287,"ESP_01"
2018-12-23,0.619860618887748,"ESP_01"
2018-12-24,0.620815040551845,"ESP_01"
2018-12-25,0.621759564800666,"ESP_01"
2018-12-26,0.62269407828477,"ESP_01"
2018-12-27,0.623618469995941,"ESP_01"
2018-12-28,0.624532631267647,"ESP_01"
2018-12-29,0.625436455775214,"ESP_01"
2018-12-30,0.62632983953571,"ESP_01"
2018-12-31,0.627212680907542,"ESP_01"
2019-01-01,0.628084880589768,"ESP_01"
2019-01-02,0.628946341621136,"ESP_01"
2019-01-03,0.629796969378826,"ESP_01"
2019-01-04,0.630636671576938,"ESP_01"
2019-01-05,0.631465358264682,"ESP_01"
2019-01-06,0.632282941824314,"ESP_01"
2019-01-07,0.633089336968781,"ESP_01"
2019-01-08,0.633884460739119,"ESP_01"
2019-01-09,0.634668232501568,"ESP_01"
2019-01-10,0.635440573944427,"ESP_01"
2019-01-11,0.636201409074645,"ESP_01"
2019-01-12,0.636950664214163,"ESP_01"
2019-01-13,0.637688267995971,"ESP_01"
2019-01-14,0.638414151359935,"ESP_01"
2019-01-15,0.639128247548355,"ESP_01"
2019-01-16,0.63983049210128,"ESP_01"
2019-01-17,0.640520822851557,"ESP_01"
2019-01-18,0.641199179919645,"ESP_01"
2019-01-19,0.641865505708189,"ESP_01"
2019-01-20,0.642519744896323,"ESP_01"
2019-01-21,0.643161844433754,"ESP_01"
2019-01-22,0.643791753534606,"ESP_01"
2019-01-23,0.644409423671003,"ESP_01"
2019-01-24,0.645014808566445,"ESP_01"
2019-01-25,0.645607864188931,"ESP_01"
2019-01-26,0.646188548743849,"ESP_01"
2019-01-27,0.646756822666653,"ESP_01"
2019-01-28,0.647312648615284,"ESP_01"
2019-01-29,0.647855991462402,"ESP_01"
2019-01-30,0.648386818287351,"ESP_01"
2019-01-31,0.648905098367941,"ESP_01"
2019-02-01,0.649410803171988,"ESP_01"
2019-02-02,0.649903906348632,"ESP_01"
2019-02-03,0.650384383719464,"ESP_01"
2019-02-04,0.650852213269406,"ESP_01"
2019-02-05,0.651307375137412,"ESP_01"
2019-02-06,0.651749851606934,"ESP_01"
2019-02-07,0.652179627096194,"ESP_01"
2019-02-08,0.652596688148241,"ESP_01"
2019-02-09,0.653001023420819,"ESP_01"
2019-02-10,0.653392623676016,"ESP_01"
2019-02-11,0.653771481769725,"ESP_01"
2019-02-12,0.654137592640906,"ESP_01"
2019-02-13,0.654490953300643,"ESP_01"
2019-02-14,0.65483156282103,"ESP_01"
2019-02-15,0.655159422323839,"ESP_01"
2019-02-16,0.655474534969019,"ESP_01"
2019-02-17,0.655776905943,"ESP_01"
2019-02-18,0.656066542446806,"ESP_01"
2019-02-19,0.656343453684011,"ESP_01"
